userId,imdbId,rating
107,0109439,4.0
107,0106582,3.0
107,0099348,5.0
108,0113627,4.0
108,0112379,5.0
108,0114287,2.0
108,0112541,4.0
108,0107151,4.0
108,0107290,4.0
108,0107616,3.0
108,0107818,4.0
108,0107822,5.0
108,0083658,5.0
108,0116905,5.0
108,0116191,5.0
108,0117718,3.0
108,0042192,3.0
109,0113277,3.0
109,0112346,4.0
109,0113987,4.0
109,0112641,4.0
109,0113101,3.0
109,0113161,3.0
109,0113627,5.0
109,0112792,3.0
109,0114746,4.0
109,0112431,3.0
109,0112818,5.0
109,0112697,3.0
109,0114681,3.0
109,0114369,3.0
109,0114814,4.0
109,0113819,3.0
109,0113862,5.0
109,0114367,3.0
109,0116483,2.0
109,0112573,5.0
109,0103859,3.0
109,0116130,3.0
109,0112585,3.0
109,0112384,3.0
109,0114287,4.0
109,0112462,3.0
109,0061395,3.0
109,0112740,3.0
109,0112851,3.0
109,0112864,3.0
109,0113071,3.0
109,0113492,2.0
109,0113540,5.0
109,0114558,3.0
109,0112508,2.0
109,0109445,3.0
109,0109642,3.0
109,0109686,3.0
109,0109759,3.0
109,0109707,3.0
109,0110057,3.0
109,0110116,4.0
109,0110099,3.0
109,0110148,3.0
109,0110216,3.0
109,0110322,3.0
109,0110428,3.0
109,0109836,3.0
109,0113967,2.0
109,0110632,5.0
109,0110729,3.0
109,0110912,5.0
109,0110932,3.0
109,0111255,2.0
109,0111161,5.0
109,0111149,3.0
109,0111280,2.0
109,0109040,2.0
109,0106339,4.0
109,0104779,3.0
109,0109348,3.0
109,0109444,3.0
109,0109506,3.0
109,0109450,3.0
109,0109813,3.0
109,0109830,5.0
109,0109831,4.0
109,0110167,3.0
109,0110357,3.0
109,0111686,3.0
109,0110475,3.0
109,0110622,3.0
109,0110771,3.0
109,0111257,3.0
109,0111503,3.0
109,0111756,3.0
109,0106220,3.0
109,0109297,3.0
109,0109439,3.0
109,0109480,2.0
109,0106673,3.0
109,0106697,3.0
109,0106918,3.0
109,0106977,4.0
109,0107206,3.0
109,0108551,3.0
109,0107290,3.0
109,0107302,3.0
109,0107362,2.0
109,0107497,3.0
109,0107614,3.0
109,0107808,4.0
109,0110955,3.0
109,0110971,3.0
109,0108002,3.0
109,0108052,3.0
109,0111094,3.0
109,0108122,3.0
109,0111201,3.0
109,0108162,3.0
109,0108174,3.0
109,0107688,3.0
109,0108358,5.0
109,0108399,4.0
109,0099785,3.0
109,0099653,3.0
109,0103639,3.0
109,0103064,3.0
109,0099348,3.0
109,0096895,4.0
109,0102926,4.0
109,0100405,3.0
109,0082509,3.0
109,0117500,3.0
109,0117723,3.0
109,0117951,4.0
109,0116629,3.0
109,0117218,3.0
109,0117333,4.0
109,0117913,4.0
109,0117918,3.0
110,0114369,4.5
110,0112573,3.5
110,0075314,4.0
110,0109676,1.0
110,0111797,3.5
110,0110912,4.5
110,0110989,1.0
110,0108052,4.0
110,0083658,4.0
110,0116282,4.5
110,0117951,3.5
110,0053604,4.0
110,0053291,4.5
110,0116830,3.0
111,0113041,3.5
111,0112641,4.5
111,0114168,2.5
111,0112431,2.5
111,0112697,4.0
111,0114148,3.5
111,0115683,3.5
111,0116483,3.5
111,0112442,4.0
111,0113749,2.5
111,0114436,3.0
111,0114682,3.5
111,0111161,4.5
111,0114614,2.5
111,0109830,5.0
111,0110357,3.5
111,0106220,4.0
111,0107290,2.5
111,0107614,4.0
111,0107688,4.0
111,0112572,2.5
111,0103639,4.5
111,0102926,0.5
111,0101414,3.0
111,0100405,4.0
111,0117705,2.5
111,0117108,4.0
111,0115798,2.5
111,0117008,4.0
112,0114709,3.0
112,0113497,1.5
112,0113277,4.5
112,0112641,4.5
112,0114388,0.5
112,0112281,4.0
112,0113161,2.0
112,0113627,2.5
112,0114746,5.0
112,0112818,0.5
112,0112697,0.5
112,0114369,5.0
112,0114814,5.0
112,0113862,4.0
112,0115759,1.5
112,0116483,4.0
112,0112573,3.5
112,0115685,4.0
112,0112384,4.0
112,0112740,1.5
112,0113957,2.0
112,0114898,2.5
112,0109445,1.5
112,0110148,4.5
112,0076759,5.0
112,0110632,4.0
112,0114069,4.0
112,0110932,0.5
112,0111280,2.5
112,0114924,1.5
112,0109830,3.5
112,0109831,0.5
112,0106582,0.5
112,0106918,4.0
112,0107290,5.0
112,0107818,4.5
112,0107688,3.5
112,0102926,4.0
112,0117951,3.5
112,0116629,5.0
112,0117218,1.5
113,0112346,3.0
113,0113627,1.0
113,0112697,3.0
113,0113347,3.0
113,0118002,2.0
113,0113010,1.0
113,0115644,3.0
113,0075314,4.0
113,0114887,3.0
113,0112679,4.0
113,0112883,3.0
113,0076759,4.0
113,0103994,5.0
113,0110413,5.0
113,0109484,5.0
113,0109830,4.0
113,0109831,4.0
113,0107497,3.0
113,0107822,5.0
113,0108160,3.0
113,0108174,2.0
113,0111418,2.0
113,0099653,3.0
113,0102926,4.0
113,0100405,4.0
113,0118523,3.0
113,0117628,3.0
113,0116191,4.0
113,0068646,4.0
113,0054698,5.0
113,0052357,4.0
113,0047396,5.0
113,0053604,4.0
113,0034583,5.0
113,0047437,5.0
113,0046250,5.0
113,0050105,5.0
113,0048728,5.0
113,0039420,5.0
113,0043265,5.0
114,0076759,3.5
114,0102926,3.0
115,0113161,4.0
115,0114746,5.0
115,0112431,2.0
115,0112573,3.0
115,0113326,2.0
115,0112462,3.0
115,0114508,4.0
115,0076759,5.0
115,0110912,5.0
115,0110357,4.0
115,0110478,4.0
115,0110622,4.0
115,0111503,1.0
115,0111756,2.0
115,0106977,4.0
115,0107290,5.0
115,0110353,5.0
115,0108358,5.0
115,0103639,4.0
115,0103064,5.0
115,0099348,3.0
115,0096895,5.0
115,0102926,5.0
115,0029583,3.0
115,0101414,4.0
115,0116136,2.0
115,0117998,1.0
115,0116629,2.0
115,0032138,4.0
116,0113228,3.5
116,0114369,3.5
116,0112384,1.0
116,0112715,4.0
116,0112740,4.5
116,0112864,3.5
116,0109686,2.5
116,0114924,4.5
116,0109446,4.0
116,0109830,4.0
116,0110475,5.0
116,0111257,3.5
116,0106977,3.0
116,0107290,4.0
116,0107614,3.0
116,0108052,2.0
116,0108160,4.0
116,0083658,5.0
116,0099785,3.5
116,0103064,4.0
116,0099348,4.5
116,0102926,2.0
116,0100405,4.5
116,0117998,4.0
116,0116629,2.5
116,0068646,1.5
116,0045152,3.0
116,0031381,1.0
117,0113497,3.0
117,0113228,3.0
117,0113041,3.0
117,0113277,3.0
117,0114319,4.0
117,0113189,3.0
117,0112346,4.0
117,0114388,3.0
117,0112281,2.0
117,0113161,4.0
117,0114057,4.0
117,0112792,3.0
117,0114746,3.0
117,0112431,3.0
117,0112818,3.0
117,0112697,3.0
117,0114279,4.0
117,0113855,2.0
117,0114369,4.0
117,0114148,3.0
117,0114814,4.0
117,0113419,3.0
117,0113862,4.0
117,0113828,4.0
117,0112579,3.0
117,0112573,5.0
117,0115685,4.0
117,0112384,4.0
117,0114287,3.0
117,0112462,3.0
117,0112642,3.0
117,0112715,3.0
117,0112740,3.0
117,0112864,3.0
117,0113071,3.0
117,0113481,3.0
117,0113957,3.0
117,0113986,3.0
117,0114436,2.0
117,0114781,3.0
117,0112883,4.0
117,0109635,3.0
117,0109676,3.0
117,0109642,3.0
117,0109686,2.0
117,0109707,3.0
117,0113117,3.0
117,0113097,3.0
117,0110116,4.0
117,0110099,4.0
117,0110148,4.0
117,0110216,3.0
117,0110367,3.0
117,0113670,3.0
117,0110322,4.0
117,0110428,4.0
117,0109836,3.0
117,0110527,4.0
117,0113870,3.0
117,0110638,3.0
117,0110632,2.0
117,0114069,4.0
117,0110413,3.0
117,0110912,4.0
117,0110932,4.0
117,0111255,3.0
117,0111282,3.0
117,0111070,3.0
117,0111161,5.0
117,0111280,3.0
117,0114694,3.0
117,0114924,3.0
117,0109040,2.0
117,0109444,3.0
117,0109446,3.0
117,0109506,3.0
117,0109830,4.0
117,0109831,3.0
117,0110213,4.0
117,0110357,4.0
117,0110475,3.0
117,0110478,4.0
117,0111257,3.0
117,0111503,4.0
117,0106220,3.0
117,0109254,3.0
117,0109439,3.0
117,0106582,3.0
117,0106673,4.0
117,0106697,3.0
117,0106918,3.0
117,0106977,4.0
117,0107206,3.0
117,0107207,3.0
117,0107290,4.0
117,0107362,3.0
117,0107501,5.0
117,0107616,4.0
117,0107614,4.0
117,0107818,3.0
117,0107943,4.0
117,0107977,3.0
117,0108002,3.0
117,0108052,5.0
117,0108065,3.0
117,0108071,3.0
117,0108101,3.0
117,0108160,4.0
117,0107688,4.0
117,0108333,4.0
117,0108358,4.0
117,0108399,2.0
117,0112572,3.0
117,0099785,4.0
117,0099653,4.0
117,0103639,4.0
117,0103064,4.0
117,0099348,4.0
117,0096895,3.0
117,0102926,5.0
117,0029583,4.0
117,0101414,4.0
117,0032910,4.0
117,0100405,3.0
117,0116282,3.0
117,0082509,3.0
117,0065421,4.0
117,0115956,3.0
117,0117060,3.0
117,0116136,3.0
117,0116168,3.0
117,0116683,3.0
117,0116289,3.0
117,0117979,3.0
117,0117108,4.0
117,0117500,3.0
117,0117998,2.0
117,0112691,4.0
117,0117768,3.0
117,0117765,3.0
117,0116669,3.0
117,0117951,3.0
117,0116629,3.0
117,0116277,3.0
117,0116583,4.0
117,0116213,3.0
117,0117218,3.0
117,0116365,4.0
117,0117333,3.0
117,0117628,3.0
117,0117913,4.0
117,0115472,3.0
117,0117718,3.0
117,0116225,3.0
117,0117918,3.0
117,0104558,3.0
117,0116654,3.0
117,0116329,3.0
118,0113627,2.0
118,0112462,2.0
118,0110912,4.0
118,0108052,4.0
118,0099348,4.0
118,0116282,4.0
118,0068646,5.0
119,0114709,3.5
119,0113189,4.0
119,0113855,3.0
119,0113243,5.0
119,0113492,3.0
119,0110413,5.0
119,0110912,4.0
119,0111255,4.0
119,0111161,4.5
119,0109830,4.0
119,0110357,5.0
119,0106582,4.0
119,0106697,4.0
120,0113041,4.0
120,0112896,3.0
120,0114746,3.0
120,0113819,3.0
120,0115685,3.0
120,0076759,5.0
120,0116282,5.0
120,0115509,3.0
120,0117060,3.0
120,0116136,3.0
120,0117500,4.0
120,0117998,3.0
120,0117723,3.0
120,0116669,3.0
120,0116629,2.0
120,0116583,3.0
120,0117333,4.0
120,0117918,2.0
120,0068646,5.0
121,0114709,4.0
121,0113041,3.0
121,0113277,5.0
121,0112346,4.0
121,0112641,5.0
121,0112281,2.0
121,0112722,3.0
121,0113627,4.0
121,0112697,4.0
121,0113855,1.0
121,0114369,3.0
121,0113862,5.0
121,0115759,3.0
121,0112573,4.0
121,0115685,4.0
121,0112384,3.0
121,0112740,3.0
121,0112851,4.0
121,0113986,3.0
121,0109635,3.0
121,0113097,4.0
121,0110057,3.0
121,0110099,3.0
121,0110148,3.0
121,0103994,2.0
121,0110322,3.0
121,0110428,1.0
121,0110638,3.0
121,0110632,4.0
121,0114069,3.0
121,0110912,4.0
121,0110932,3.0
121,0111282,3.0
121,0111161,5.0
121,0108550,4.0
121,0109040,3.0
121,0109444,3.0
121,0109506,3.0
121,0109830,4.0
121,0111257,3.0
121,0111503,3.0
121,0109439,2.0
121,0106582,3.0
121,0106598,2.0
121,0106673,4.0
121,0106918,3.0
121,0106977,3.0
121,0107206,3.0
121,0107616,3.0
121,0107818,3.0
121,0108052,3.0
121,0108160,4.0
121,0108399,4.0
121,0099348,4.0
121,0096895,3.0
121,0101414,3.0
121,0100405,3.0
121,0116629,4.0
122,0113497,4.0
122,0112281,3.5
122,0114746,5.0
122,0114369,4.5
122,0114814,5.0
122,0116367,4.5
122,0116483,4.0
122,0075314,5.0
122,0112864,5.0
122,0109686,4.5
122,0110148,4.5
122,0076759,5.0
122,0110632,5.0
122,0114069,4.0
122,0110912,5.0
122,0111161,5.0
122,0109830,5.0
122,0106697,4.0
122,0107290,4.0
122,0107977,4.0
122,0107688,5.0
122,0108399,4.5
122,0103064,5.0
122,0096895,4.5
122,0102926,5.0
122,0116282,5.0
122,0112817,5.0
122,0117951,5.0
122,0116629,4.0
122,0115798,5.0
122,0068646,5.0
122,0033467,5.0
123,0114369,4.5
123,0076759,4.5
123,0110413,3.5
123,0110912,4.0
123,0111161,4.0
123,0102926,4.0
124,0114709,4.0
124,0114814,4.5
124,0112573,3.5
124,0113540,4.0
124,0110216,3.0
124,0076759,4.0
124,0110912,4.5
124,0111161,4.5
124,0109040,3.5
124,0109830,5.0
124,0107290,3.5
124,0107977,4.0
124,0108174,3.0
124,0102926,4.0
124,0116282,5.0
125,0113497,4.0
125,0114660,3.0
125,0112573,4.5
125,0114898,4.0
125,0109445,5.0
125,0110632,5.0
125,0110912,4.5
125,0111161,4.0
125,0108550,5.0
125,0109830,5.0
125,0107653,4.5
125,0105275,3.0
125,0108399,4.0
125,0103064,4.0
125,0102926,4.0
125,0116282,3.0
125,0068646,4.5
126,0112431,3.0
126,0114369,5.0
126,0112573,4.0
126,0112384,4.0
126,0112462,4.0
126,0112740,3.0
126,0112864,4.0
126,0113957,3.0
126,0114898,2.0
126,0109686,1.0
126,0110148,1.0
126,0110632,1.0
126,0114069,3.0
126,0110912,1.0
126,0110932,2.0
126,0111282,1.0
126,0111161,5.0
126,0111280,4.0
126,0114924,3.0
126,0109040,1.0
126,0109444,4.0
126,0109830,4.0
126,0110357,5.0
126,0110475,5.0
126,0111257,5.0
126,0111503,5.0
126,0106220,2.0
126,0106582,3.0
126,0106918,5.0
126,0106977,5.0
126,0107290,3.0
126,0107614,4.0
126,0103639,3.0
126,0103064,3.0
126,0099348,4.0
126,0096895,3.0
126,0102926,3.0
126,0101414,4.0
127,0110428,3.0
127,0052357,3.0
127,0053291,4.0
127,0033870,5.0
128,0112573,5.0
128,0076759,5.0
128,0102926,5.0
128,0116282,5.0
128,0032904,5.0
128,0047396,5.0
128,0025316,5.0
128,0053125,5.0
128,0056923,4.0
128,0034583,5.0
128,0033467,4.0
128,0042192,5.0
128,0045537,5.0
128,0029843,5.0
128,0037008,4.0
128,0039420,4.0
128,0027125,5.0
128,0026029,4.0
129,0114369,3.5
129,0112573,4.0
129,0112715,3.5
129,0113957,3.5
129,0114898,4.0
129,0113198,4.0
129,0110148,3.5
129,0076759,4.0
129,0114069,3.5
129,0111282,4.5
129,0107290,3.5
129,0107362,3.5
129,0083658,3.5
129,0103639,3.5
129,0100405,4.0
129,0117060,4.0
129,0116136,3.5
129,0117500,4.0
129,0117998,4.0
129,0116629,3.5
130,0114709,3.0
130,0112573,5.0
130,0112384,4.0
130,0112462,4.0
130,0112740,4.0
130,0112864,4.0
130,0113957,3.0
130,0114898,3.0
130,0109635,5.0
130,0109686,4.0
130,0110148,4.0
130,0114069,5.0
130,0110912,4.0
130,0110932,3.0
130,0111282,3.0
130,0111070,3.0
130,0111161,5.0
130,0111280,3.0
130,0114924,4.0
130,0109040,4.0
130,0109444,2.0
130,0111503,3.0
130,0106220,4.0
130,0106582,3.0
130,0103639,2.0
130,0099348,3.0
130,0096895,3.0
130,0101414,2.0
131,0112792,3.0
131,0114369,4.0
131,0114814,4.0
131,0112573,2.5
131,0075314,4.0
131,0076759,2.5
131,0110413,4.0
131,0110912,4.0
131,0111161,4.0
131,0109830,3.0
131,0083658,4.0
131,0102926,4.0
131,0116282,4.0
131,0117951,4.0
131,0068646,4.0
131,0053125,4.0
131,0043265,3.5
132,0114709,2.0
132,0114388,3.0
132,0112682,2.0
132,0114746,3.0
132,0112431,1.5
132,0112697,3.0
132,0114681,2.5
132,0114369,4.0
132,0114148,3.0
132,0114814,4.0
132,0110877,2.0
132,0116367,2.5
132,0113972,2.5
132,0115685,3.5
132,0112642,2.0
132,0112851,2.0
132,0113243,3.0
132,0113540,3.0
132,0114887,2.5
132,0109707,3.0
132,0110005,3.0
132,0110148,2.0
132,0110216,1.5
132,0076759,2.0
132,0110367,4.0
132,0110632,4.0
132,0110413,4.0
132,0110912,4.0
132,0111495,3.0
132,0108394,4.0
132,0111507,2.0
132,0111161,4.5
132,0111149,2.5
132,0108550,3.0
132,0109040,1.5
132,0109045,4.0
132,0109506,3.0
132,0109813,2.0
132,0109830,4.0
132,0109831,3.5
132,0110357,4.5
132,0059170,2.0
132,0106220,3.0
132,0107616,2.0
132,0107614,2.5
132,0107977,1.5
132,0108160,3.0
132,0107688,3.5
132,0108399,3.5
132,0114906,2.5
132,0107315,2.0
132,0099785,2.0
132,0103639,3.5
132,0096895,2.0
132,0102926,3.5
132,0029583,3.0
132,0101414,4.5
132,0032910,2.0
132,0113083,2.5
132,0117705,2.0
132,0117951,3.0
132,0117218,2.0
132,0117008,3.0
132,0116191,2.0
132,0068646,3.0
132,0115736,3.5
132,0045152,4.0
132,0054698,3.0
132,0047396,4.0
132,0053291,4.0
132,0034583,3.0
132,0058385,3.0
132,0047437,2.5
132,0046250,3.5
132,0032138,3.5
132,0031381,3.0
133,0114746,4.0
133,0114369,4.0
133,0114814,3.0
133,0112573,3.0
133,0112384,3.0
133,0112462,1.0
133,0113957,2.0
133,0109445,3.0
133,0110148,2.0
133,0110632,2.0
133,0110912,3.0
133,0110932,3.0
133,0111161,4.0
133,0109444,2.0
133,0109830,4.0
133,0110475,3.0
133,0111257,3.0
133,0111503,3.0
133,0106918,3.0
133,0106977,4.0
133,0110074,4.0
133,0107206,3.0
133,0107290,3.0
133,0108002,3.0
133,0108052,4.0
133,0108065,3.0
133,0108160,3.0
133,0108399,3.0
133,0103639,3.0
133,0103064,3.0
133,0099348,2.0
133,0096895,3.0
133,0102926,3.0
133,0116629,3.0
134,0114709,3.0
134,0114369,4.0
134,0114148,3.0
134,0112573,5.0
134,0112462,4.0
134,0112715,3.0
134,0112740,4.0
134,0112851,3.0
134,0113492,3.0
134,0113986,3.0
134,0114436,3.0
134,0114898,4.0
134,0109676,3.0
134,0109686,3.0
134,0110148,4.0
134,0109836,3.0
134,0110632,4.0
134,0110912,4.0
134,0111255,3.0
134,0111282,4.0
134,0109040,3.0
134,0109444,4.0
134,0110357,3.0
134,0110475,3.0
134,0111503,2.0
134,0106582,3.0
134,0106697,4.0
134,0106918,4.0
134,0107822,4.0
134,0108358,4.0
134,0103639,3.0
134,0099348,5.0
134,0096895,3.0
134,0102926,5.0
134,0101414,5.0
135,0114709,4.0
135,0113497,3.0
135,0113161,3.0
135,0114746,5.0
135,0114369,5.0
135,0115683,1.0
135,0112573,4.0
135,0113326,4.0
135,0115685,4.0
135,0112462,1.0
135,0109370,2.0
135,0112740,5.0
135,0112864,1.0
135,0113749,4.0
135,0109445,5.0
135,0109686,2.0
135,0076759,4.0
135,0110443,2.0
135,0110632,3.0
135,0114069,4.0
135,0110413,4.0
135,0110912,4.0
135,0110932,4.0
135,0111161,5.0
135,0111280,2.0
135,0109444,2.0
135,0110475,4.0
135,0111257,4.0
135,0111503,3.0
135,0111301,3.0
135,0106220,4.0
135,0109254,3.0
135,0106471,3.0
135,0106977,4.0
135,0107144,3.0
135,0107290,5.0
135,0107362,5.0
135,0110955,3.0
135,0107977,3.0
135,0108052,5.0
135,0107688,4.0
135,0099653,4.0
135,0103064,4.0
135,0096895,5.0
135,0102926,5.0
135,0116282,4.0
135,0117060,4.0
135,0116768,4.0
135,0117128,4.0
135,0117705,2.0
135,0117894,4.0
135,0116629,3.0
135,0116778,4.0
135,0117218,4.0
135,0116707,3.0
135,0117438,4.0
135,0068646,4.0
135,0117093,5.0
135,0034583,4.0
135,0032138,5.0
136,0113189,5.0
136,0112760,5.0
136,0112641,5.0
136,0112281,3.0
136,0112401,5.0
136,0112431,2.0
136,0113855,2.0
136,0114369,5.0
136,0113862,5.0
136,0114825,4.0
136,0115759,4.0
136,0112573,5.0
136,0103859,3.0
136,0113451,3.0
136,0112442,3.0
136,0112384,2.0
136,0114287,5.0
136,0112462,3.0
136,0112642,3.0
136,0112715,3.0
136,0112740,4.0
136,0112851,1.0
136,0112864,5.0
136,0113071,4.0
136,0113243,4.0
136,0113481,1.0
136,0113492,3.0
136,0113500,3.0
136,0113690,3.0
136,0113820,1.0
136,0113957,3.0
136,0114194,5.0
136,0114436,1.0
136,0114496,5.0
136,0114508,3.0
136,0114558,3.0
136,0114781,1.0
136,0114887,5.0
136,0114898,3.0
136,0112508,5.0
136,0109635,4.0
136,0109676,3.0
136,0109686,2.0
136,0109758,3.0
136,0109707,4.0
136,0113198,1.0
136,0110066,3.0
136,0110099,5.0
136,0110148,4.0
136,0110189,1.0
136,0110216,4.0
136,0110322,3.0
136,0110443,4.0
136,0109836,3.0
136,0113755,4.0
136,0110516,4.0
136,0110527,3.0
136,0113870,5.0
136,0110638,5.0
136,0114069,3.0
136,0110413,1.0
136,0110912,1.0
136,0110932,3.0
136,0111255,3.0
136,0111282,2.0
136,0111070,3.0
136,0114614,3.0
136,0114608,2.0
136,0111280,2.0
136,0114694,5.0
136,0108550,5.0
136,0114857,2.0
136,0114924,4.0
136,0111667,4.0
136,0109040,1.0
136,0109348,1.0
136,0109444,5.0
136,0109446,5.0
136,0109506,5.0
136,0109813,3.0
136,0110357,5.0
136,0110475,4.0
136,0111503,3.0
136,0106220,3.0
136,0109068,3.0
136,0109198,2.0
136,0109254,3.0
136,0106519,5.0
136,0109439,3.0
136,0106582,3.0
136,0106598,3.0
136,0109480,1.0
136,0106673,5.0
136,0106697,3.0
136,0106918,3.0
136,0106977,5.0
136,0112966,5.0
136,0110074,4.0
136,0107501,5.0
136,0107688,3.0
136,0108333,3.0
136,0108358,3.0
136,0112572,1.0
136,0103639,3.0
136,0099348,3.0
136,0096895,4.0
136,0102926,3.0
136,0101414,3.0
136,0116514,1.0
136,0117608,4.0
136,0114048,3.0
137,0114709,4.0
137,0112573,4.0
137,0075314,5.0
137,0112384,3.5
137,0110057,5.0
137,0076759,4.0
137,0110428,4.0
137,0110912,3.0
137,0111161,3.5
137,0109830,3.5
137,0107290,3.5
137,0108052,3.5
137,0083658,5.0
137,0103639,4.0
137,0103064,3.5
137,0099348,3.5
137,0102926,4.0
137,0116282,4.5
137,0115963,3.0
137,0057012,5.0
137,0117951,2.0
137,0116629,3.0
137,0068646,5.0
137,0052357,4.0
137,0047396,4.0
137,0053125,4.5
137,0053291,4.0
137,0034583,5.0
137,0033870,4.5
137,0032138,5.0
137,0043014,5.0
137,0033467,5.0
137,0062622,4.0
137,0032976,3.5
137,0032599,5.0
137,0038650,4.0
137,0031679,4.5
137,0029947,3.0
137,0063350,3.5
137,0043265,4.0
138,0112679,5.0
138,0065421,4.5
138,0117128,2.5
138,0116225,4.5
138,0032904,5.0
139,0112281,1.0
139,0076759,4.0
140,0114709,3.0
140,0113497,3.5
140,0113277,5.0
140,0112346,4.0
140,0113161,4.0
140,0112722,3.0
140,0112401,3.0
140,0112431,4.0
140,0114369,4.0
140,0114814,3.0
140,0113862,4.5
140,0118158,4.0
140,0115759,2.5
140,0116483,3.0
140,0112579,4.0
140,0112573,4.0
140,0112342,3.0
140,0112384,5.0
140,0114287,4.0
140,0112740,4.0
140,0112851,3.0
140,0112857,3.0
140,0112864,4.0
140,0113957,3.0
140,0114436,2.0
140,0114898,4.0
140,0114938,3.0
140,0110057,3.0
140,0113501,3.0
140,0076759,4.0
140,0110367,4.0
140,0110322,3.0
140,0110527,3.0
140,0110632,2.0
140,0114069,3.0
140,0110413,5.0
140,0110912,4.0
140,0114214,3.0
140,0111070,4.0
140,0111161,4.0
140,0114857,2.0
140,0114924,3.0
140,0109444,4.0
140,0109446,3.0
140,0109506,3.0
140,0109830,4.0
140,0110213,4.0
140,0110357,4.0
140,0110478,3.0
140,0105226,3.0
140,0110997,3.0
140,0111257,4.0
140,0111503,4.0
140,0111756,3.0
140,0109297,4.0
140,0106582,3.0
140,0106673,4.5
140,0106918,4.0
140,0106977,4.0
140,0107004,3.0
140,0107206,4.0
140,0107290,4.0
140,0107614,4.0
140,0108002,3.5
140,0108052,5.0
140,0108065,4.0
140,0108160,3.0
140,0083658,3.0
140,0108358,4.0
140,0110363,3.0
140,0099653,3.5
140,0103639,3.0
140,0099348,5.0
140,0102926,4.0
140,0101414,5.0
140,0100405,5.0
140,0065214,4.0
140,0116282,5.0
140,0116552,3.0
140,0115956,4.0
140,0117060,4.0
140,0117104,3.0
140,0117107,3.0
140,0117500,3.0
140,0117998,3.0
140,0116629,4.0
140,0116040,4.0
140,0116905,4.0
140,0117913,3.5
140,0117438,4.0
140,0117008,3.0
140,0117718,4.0
140,0117918,4.0
140,0068646,5.0
140,0115736,4.0
140,0034583,4.0
140,0058385,4.0
140,0032138,4.0
140,0031381,5.0
140,0062622,4.0
140,0038650,3.0
140,0043265,4.0
140,0116329,5.0
141,0114709,4.0
141,0112281,2.0
141,0114369,3.0
141,0116483,3.5
141,0117110,3.5
141,0112573,3.5
141,0112384,3.5
141,0109686,3.0
141,0076759,4.0
141,0110912,4.0
141,0111070,3.5
141,0111161,4.0
141,0109040,2.0
141,0109830,4.0
141,0110357,4.0
141,0110475,2.5
141,0106677,3.0
141,0107290,3.0
141,0107614,3.0
141,0107977,4.0
141,0103639,4.0
141,0117705,4.0
141,0116629,3.0
141,0116778,2.5
141,0117918,2.5
141,0068646,2.5
142,0112431,4.0
142,0112818,4.0
142,0114369,4.0
142,0114814,5.0
142,0115759,3.0
142,0112384,5.0
142,0112740,5.0
142,0112864,3.0
142,0114436,2.0
142,0109635,4.0
142,0109686,3.0
142,0110684,4.0
142,0114069,3.0
142,0110912,5.0
142,0108550,4.0
142,0109040,4.0
142,0109444,3.0
142,0109830,4.0
142,0110357,4.0
142,0110475,4.0
142,0105226,3.0
142,0111257,4.0
142,0111503,4.0
142,0112443,3.0
142,0106582,3.0
142,0106673,4.0
142,0106977,4.0
142,0107206,4.0
142,0107290,3.0
142,0107302,3.0
142,0107818,4.0
142,0108052,5.0
142,0103639,5.0
142,0103064,3.0
142,0099348,4.0
142,0096895,3.0
142,0102926,5.0
142,0101414,4.0
143,0109830,5.0
143,0107614,3.0
143,0100405,3.0
144,0114709,3.5
144,0113497,3.0
144,0113189,3.0
144,0114388,4.0
144,0112281,3.0
144,0113627,3.0
144,0114746,4.0
144,0112431,3.0
144,0112697,3.5
144,0114369,4.5
144,0114148,4.5
144,0112573,4.5
144,0112384,3.0
144,0112462,3.0
144,0112851,4.0
144,0114898,3.5
144,0109445,4.0
144,0109686,3.0
144,0110148,4.5
144,0110322,3.0
144,0110632,4.0
144,0110912,4.0
144,0108550,4.0
144,0109040,3.5
144,0109830,4.0
144,0109831,4.0
144,0110357,4.5
144,0111257,3.5
144,0111503,3.0
144,0106220,3.0
144,0109254,3.0
144,0106582,2.5
144,0106673,3.0
144,0107207,4.5
144,0107290,3.0
144,0107614,3.0
144,0107822,3.5
144,0107977,3.5
144,0108052,3.5
144,0108160,3.0
144,0083658,3.0
144,0108333,4.0
144,0099785,3.0
144,0099653,3.5
144,0103639,4.5
144,0103064,2.0
144,0099348,5.0
144,0096895,3.5
144,0102926,4.5
144,0100405,3.0
144,0117060,3.5
144,0117500,4.0
144,0117998,3.0
144,0117951,4.0
144,0116629,2.5
144,0115798,1.5
144,0117218,3.0
144,0117438,3.5
145,0114709,5.0
145,0114814,5.0
145,0075314,4.0
145,0112384,3.0
145,0112462,3.0
145,0112740,4.0
145,0112864,3.0
145,0114898,3.0
145,0109686,3.0
145,0114069,3.0
145,0110912,4.0
145,0110932,3.0
145,0111282,2.0
145,0111161,3.0
145,0111280,3.0
145,0114924,3.0
145,0109040,2.0
145,0111503,3.0
145,0106582,3.0
145,0103639,4.0
145,0099348,4.0
145,0096895,3.0
145,0101414,4.0
146,0114746,5.0
146,0109040,2.0
146,0106220,3.5
146,0110657,2.5
146,0116669,3.0
146,0116313,4.0
146,0116654,2.0
147,0113041,4.5
147,0114287,1.5
147,0112851,4.5
147,0113071,0.5
147,0113986,1.5
147,0109635,5.0
